DATE,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2019/01/18,50ETF沽2019年1月2400,认沽,2.4,2019/01/23 00:00,0.018
2019/01/18,50ETF沽2019年1月2450,认沽,2.45,2019/01/23 00:00,0.0536
2019/01/18,50ETF沽2019年1月2500,认沽,2.5,2019/01/23 00:00,0.0992
2019/01/18,50ETF沽2019年1月2550,认沽,2.55,2019/01/23 00:00,0.1491
2019/01/18,50ETF沽2019年1月2600,认沽,2.6,2019/01/23 00:00,0.1988
2019/01/18,50ETF沽2019年1月2650,认沽,2.65,2019/01/23 00:00,0.2486
2019/01/18,50ETF沽2019年3月2250,认沽,2.25,2019/03/27 00:00,0.0232
2019/01/18,50ETF沽2019年3月2300,认沽,2.3,2019/03/27 00:00,0.034
2019/01/18,50ETF沽2019年3月2350,认沽,2.35,2019/03/27 00:00,0.0496
2019/01/18,50ETF沽2019年3月2400,认沽,2.4,2019/03/27 00:00,0.0691
2019/01/18,50ETF沽2019年3月2450,认沽,2.45,2019/03/27 00:00,0.0949
2019/01/18,50ETF沽2019年3月2500,认沽,2.5,2019/03/27 00:00,0.1248
2019/01/18,50ETF沽2019年3月2550,认沽,2.55,2019/03/27 00:00,0.1581
2019/01/18,50ETF沽2019年3月2600,认沽,2.6,2019/03/27 00:00,0.2008
2019/01/18,50ETF沽2019年3月2650,认沽,2.65,2019/03/27 00:00,0.2443
2019/01/18,50ETF沽2019年6月2250,认沽,2.25,2019/06/26 00:00,0.0507
2019/01/18,50ETF沽2019年6月2300,认沽,2.3,2019/06/26 00:00,0.0645
2019/01/18,50ETF沽2019年6月2350,认沽,2.35,2019/06/26 00:00,0.0818
2019/01/18,50ETF沽2019年6月2400,认沽,2.4,2019/06/26 00:00,0.1029
2019/01/18,50ETF沽2019年6月2450,认沽,2.45,2019/06/26 00:00,0.1261
2019/01/18,50ETF沽2019年6月2500,认沽,2.5,2019/06/26 00:00,0.1539
2019/01/18,50ETF沽2019年6月2550,认沽,2.55,2019/06/26 00:00,0.1802
2019/01/18,50ETF沽2019年6月2600,认沽,2.6,2019/06/26 00:00,0.2141
2019/01/18,50ETF沽2019年6月2650,认沽,2.65,2019/06/26 00:00,0.2539
2019/01/18,50ETF沽2019年1月2700,认沽,2.7,2019/01/23 00:00,0.2989
2019/01/18,50ETF沽2019年3月2700,认沽,2.7,2019/03/27 00:00,0.2906
2019/01/18,50ETF沽2019年6月2700,认沽,2.7,2019/06/26 00:00,0.2899
2019/01/18,50ETF沽2019年1月2200,认沽,2.2,2019/01/23 00:00,0.0004
2019/01/18,50ETF沽2019年3月2200,认沽,2.2,2019/03/27 00:00,0.0151
2019/01/18,50ETF沽2019年6月2200,认沽,2.2,2019/06/26 00:00,0.0386
2019/01/18,50ETF沽2019年1月2150,认沽,2.15,2019/01/23 00:00,0.0002
2019/01/18,50ETF沽2019年3月2150,认沽,2.15,2019/03/27 00:00,0.01
2019/01/18,50ETF沽2019年6月2150,认沽,2.15,2019/06/26 00:00,0.0296
2019/01/18,50ETF沽2019年1月2100,认沽,2.1,2019/01/23 00:00,0.0001
2019/01/18,50ETF沽2019年3月2100,认沽,2.1,2019/03/27 00:00,0.0066
2019/01/18,50ETF沽2019年6月2100,认沽,2.1,2019/06/26 00:00,0.0216
2019/01/18,50ETF沽2019年2月2100,认沽,2.1,2019/02/27 00:00,0.0016
2019/01/18,50ETF沽2019年2月2150,认沽,2.15,2019/02/27 00:00,0.003
2019/01/18,50ETF沽2019年2月2200,认沽,2.2,2019/02/27 00:00,0.0057
2019/01/18,50ETF沽2019年2月2250,认沽,2.25,2019/02/27 00:00,0.0104
2019/01/18,50ETF沽2019年2月2300,认沽,2.3,2019/02/27 00:00,0.0195
2019/01/18,50ETF沽2019年2月2350,认沽,2.35,2019/02/27 00:00,0.0331
2019/01/18,50ETF沽2019年2月2400,认沽,2.4,2019/02/27 00:00,0.0525
2019/01/18,50ETF沽2019年2月2450,认沽,2.45,2019/02/27 00:00,0.077
2019/01/18,50ETF沽2019年2月2500,认沽,2.5,2019/02/27 00:00,0.113
2019/01/18,50ETF沽2019年1月2050,认沽,2.05,2019/01/23 00:00,0.0001
2019/01/18,50ETF沽2019年2月2050,认沽,2.05,2019/02/27 00:00,0.0012
2019/01/18,50ETF沽2019年3月2050,认沽,2.05,2019/03/27 00:00,0.0042
2019/01/18,50ETF沽2019年6月2050,认沽,2.05,2019/06/26 00:00,0.0161
2019/01/18,50ETF沽2019年2月2550,认沽,2.55,2019/02/27 00:00,0.1521
2019/01/21,50ETF购2019年3月2352A,认购,2.352,2019/03/27 00:00,0.1244
2019/01/21,50ETF购2019年3月2401A,认购,2.401,2019/03/27 00:00,0.0946
2019/01/21,50ETF购2019年3月2450A,认购,2.45,2019/03/27 00:00,0.0691
2019/01/21,50ETF购2019年3月2500A,认购,2.5,2019/03/27 00:00,0.0483
2019/01/21,50ETF购2019年3月2549A,认购,2.549,2019/03/27 00:00,0.0326
2019/01/21,50ETF购2019年3月2598A,认购,2.598,2019/03/27 00:00,0.0214
2019/01/21,50ETF购2019年3月2647A,认购,2.647,2019/03/27 00:00,0.0136
2019/01/21,50ETF购2019年3月2696A,认购,2.696,2019/03/27 00:00,0.0089
2019/01/21,50ETF购2019年3月2745A,认购,2.745,2019/03/27 00:00,0.0058
2019/01/21,50ETF购2019年3月2303A,认购,2.303,2019/03/27 00:00,0.1591
2019/01/21,50ETF购2019年3月2254A,认购,2.254,2019/03/27 00:00,0.1983
2019/01/21,50ETF购2019年3月2205A,认购,2.205,2019/03/27 00:00,0.2395
2019/01/21,50ETF购2019年3月2156A,认购,2.156,2019/03/27 00:00,0.2837
2019/01/21,50ETF购2019年3月2794A,认购,2.794,2019/03/27 00:00,0.0039
2019/01/21,50ETF购2019年6月2303A,认购,2.303,2019/06/26 00:00,0.2048
2019/01/21,50ETF购2019年6月2352A,认购,2.352,2019/06/26 00:00,0.1731
2019/01/21,50ETF购2019年6月2401A,认购,2.401,2019/06/26 00:00,0.1451
2019/01/21,50ETF购2019年6月2450A,认购,2.45,2019/06/26 00:00,0.1186
2019/01/21,50ETF购2019年6月2500A,认购,2.5,2019/06/26 00:00,0.0957
2019/01/21,50ETF购2019年6月2549A,认购,2.549,2019/06/26 00:00,0.0764
2019/01/21,50ETF购2019年6月2598A,认购,2.598,2019/06/26 00:00,0.06
2019/01/21,50ETF购2019年6月2647A,认购,2.647,2019/06/26 00:00,0.0459
2019/01/21,50ETF购2019年6月2696A,认购,2.696,2019/06/26 00:00,0.0355
2019/01/21,50ETF购2019年6月2254A,认购,2.254,2019/06/26 00:00,0.2392
2019/01/21,50ETF购2019年6月2205A,认购,2.205,2019/06/26 00:00,0.2763
2019/01/21,50ETF购2019年6月2745A,认购,2.745,2019/06/26 00:00,0.0265
2019/01/21,50ETF购2019年1月2205A,认购,2.205,2019/01/23 00:00,0.2172
2019/01/21,50ETF购2019年1月2254A,认购,2.254,2019/01/23 00:00,0.1684
2019/01/21,50ETF购2019年1月2303A,认购,2.303,2019/01/23 00:00,0.1193
2019/01/21,50ETF购2019年1月2352A,认购,2.352,2019/01/23 00:00,0.0706
2019/01/21,50ETF购2019年1月2401A,认购,2.401,2019/01/23 00:00,0.0291
2019/01/21,50ETF购2019年1月2450A,认购,2.45,2019/01/23 00:00,0.0065
2019/01/21,50ETF购2019年1月2500A,认购,2.5,2019/01/23 00:00,0.0007
2019/01/21,50ETF购2019年1月2549A,认购,2.549,2019/01/23 00:00,0.0001
2019/01/21,50ETF购2019年1月2598A,认购,2.598,2019/01/23 00:00,0.0002
2019/01/21,50ETF购2019年1月2250,认购,2.25,2019/01/23 00:00,0.1716
2019/01/21,50ETF购2019年1月2300,认购,2.3,2019/01/23 00:00,0.1231
2019/01/21,50ETF购2019年1月2350,认购,2.35,2019/01/23 00:00,0.0725
2019/01/21,50ETF购2019年1月2400,认购,2.4,2019/01/23 00:00,0.0294
2019/01/21,50ETF购2019年1月2450,认购,2.45,2019/01/23 00:00,0.0067
2019/01/21,50ETF购2019年1月2500,认购,2.5,2019/01/23 00:00,0.0006
2019/01/21,50ETF购2019年1月2550,认购,2.55,2019/01/23 00:00,0.0001
2019/01/21,50ETF购2019年1月2600,认购,2.6,2019/01/23 00:00,0.0001
2019/01/21,50ETF购2019年1月2650,认购,2.65,2019/01/23 00:00,0.0001
2019/01/21,50ETF购2019年3月2250,认购,2.25,2019/03/27 00:00,0.2017
2019/01/21,50ETF购2019年3月2300,认购,2.3,2019/03/27 00:00,0.1615
2019/01/21,50ETF购2019年3月2350,认购,2.35,2019/03/27 00:00,0.1263
2019/01/21,50ETF购2019年3月2400,认购,2.4,2019/03/27 00:00,0.095
2019/01/21,50ETF购2019年3月2450,认购,2.45,2019/03/27 00:00,0.0688
2019/01/21,50ETF购2019年3月2500,认购,2.5,2019/03/27 00:00,0.0481
2019/01/21,50ETF购2019年3月2550,认购,2.55,2019/03/27 00:00,0.0315
2019/01/21,50ETF购2019年3月2600,认购,2.6,2019/03/27 00:00,0.0208
2019/01/21,50ETF购2019年3月2650,认购,2.65,2019/03/27 00:00,0.0129
2019/01/21,50ETF购2019年6月2250,认购,2.25,2019/06/26 00:00,0.2422
2019/01/21,50ETF购2019年6月2300,认购,2.3,2019/06/26 00:00,0.2068
2019/01/21,50ETF购2019年6月2350,认购,2.35,2019/06/26 00:00,0.1744
2019/01/21,50ETF购2019年6月2400,认购,2.4,2019/06/26 00:00,0.1444
2019/01/21,50ETF购2019年6月2450,认购,2.45,2019/06/26 00:00,0.1181
2019/01/21,50ETF购2019年6月2500,认购,2.5,2019/06/26 00:00,0.0961
2019/01/21,50ETF购2019年6月2550,认购,2.55,2019/06/26 00:00,0.0761
2019/01/21,50ETF购2019年6月2600,认购,2.6,2019/06/26 00:00,0.0591
2019/01/21,50ETF购2019年6月2650,认购,2.65,2019/06/26 00:00,0.0456
2019/01/21,50ETF购2019年1月2700,认购,2.7,2019/01/23 00:00,0.0001
2019/01/21,50ETF购2019年3月2700,认购,2.7,2019/03/27 00:00,0.0083
2019/01/21,50ETF购2019年6月2700,认购,2.7,2019/06/26 00:00,0.0349
2019/01/21,50ETF购2019年1月2200,认购,2.2,2019/01/23 00:00,0.2228
2019/01/21,50ETF购2019年3月2200,认购,2.2,2019/03/27 00:00,0.2446
2019/01/21,50ETF购2019年6月2200,认购,2.2,2019/06/26 00:00,0.2808
2019/01/21,50ETF购2019年1月2150,认购,2.15,2019/01/23 00:00,0.2719
2019/01/21,50ETF购2019年3月2150,认购,2.15,2019/03/27 00:00,0.2883
2019/01/21,50ETF购2019年6月2150,认购,2.15,2019/06/26 00:00,0.3204
2019/01/21,50ETF购2019年1月2100,认购,2.1,2019/01/23 00:00,0.3215
2019/01/21,50ETF购2019年3月2100,认购,2.1,2019/03/27 00:00,0.3359
2019/01/21,50ETF购2019年6月2100,认购,2.1,2019/06/26 00:00,0.3626
2019/01/21,50ETF购2019年2月2100,认购,2.1,2019/02/27 00:00,0.3228
2019/01/21,50ETF购2019年2月2150,认购,2.15,2019/02/27 00:00,0.2745
2019/01/21,50ETF购2019年2月2200,认购,2.2,2019/02/27 00:00,0.2282
2019/01/21,50ETF购2019年2月2250,认购,2.25,2019/02/27 00:00,0.1822
2019/01/21,50ETF购2019年2月2300,认购,2.3,2019/02/27 00:00,0.1403
2019/01/21,50ETF购2019年2月2350,认购,2.35,2019/02/27 00:00,0.102
2019/01/21,50ETF购2019年2月2400,认购,2.4,2019/02/27 00:00,0.0692
2019/01/21,50ETF购2019年2月2450,认购,2.45,2019/02/27 00:00,0.0443
2019/01/21,50ETF购2019年2月2500,认购,2.5,2019/02/27 00:00,0.0252
2019/01/21,50ETF购2019年1月2050,认购,2.05,2019/01/23 00:00,0.3721
2019/01/21,50ETF购2019年2月2050,认购,2.05,2019/02/27 00:00,0.3721
2019/01/21,50ETF购2019年3月2050,认购,2.05,2019/03/27 00:00,0.3833
2019/01/21,50ETF购2019年6月2050,认购,2.05,2019/06/26 00:00,0.4071
2019/01/21,50ETF购2019年2月2550,认购,2.55,2019/02/27 00:00,0.0127
2019/01/21,50ETF购2019年2月2600,认购,2.6,2019/02/27 00:00,0.0059
2019/01/21,50ETF沽2019年3月2352A,认沽,2.352,2019/03/27 00:00,0.0461
2019/01/21,50ETF沽2019年3月2401A,认沽,2.401,2019/03/27 00:00,0.0644
2019/01/21,50ETF沽2019年3月2450A,认沽,2.45,2019/03/27 00:00,0.0878
2019/01/21,50ETF沽2019年3月2500A,认沽,2.5,2019/03/27 00:00,0.1165
2019/01/21,50ETF沽2019年3月2549A,认沽,2.549,2019/03/27 00:00,0.1498
2019/01/21,50ETF沽2019年3月2598A,认沽,2.598,2019/03/27 00:00,0.1873
2019/01/21,50ETF沽2019年3月2647A,认沽,2.647,2019/03/27 00:00,0.2286
2019/01/21,50ETF沽2019年3月2696A,认沽,2.696,2019/03/27 00:00,0.2724
2019/01/21,50ETF沽2019年3月2745A,认沽,2.745,2019/03/27 00:00,0.32
2019/01/21,50ETF沽2019年3月2303A,认沽,2.303,2019/03/27 00:00,0.0326
2019/01/21,50ETF沽2019年3月2254A,认沽,2.254,2019/03/27 00:00,0.0224
2019/01/21,50ETF沽2019年3月2205A,认沽,2.205,2019/03/27 00:00,0.015
2019/01/21,50ETF沽2019年3月2156A,认沽,2.156,2019/03/27 00:00,0.01
2019/01/21,50ETF沽2019年3月2794A,认沽,2.794,2019/03/27 00:00,0.3643
2019/01/21,50ETF沽2019年6月2303A,认沽,2.303,2019/06/26 00:00,0.0652
2019/01/21,50ETF沽2019年6月2352A,认沽,2.352,2019/06/26 00:00,0.0814
2019/01/21,50ETF沽2019年6月2401A,认沽,2.401,2019/06/26 00:00,0.1013
2019/01/21,50ETF沽2019年6月2450A,认沽,2.45,2019/06/26 00:00,0.1233
2019/01/21,50ETF沽2019年6月2500A,认沽,2.5,2019/06/26 00:00,0.1499
2019/01/21,50ETF沽2019年6月2549A,认沽,2.549,2019/06/26 00:00,0.1779
2019/01/21,50ETF沽2019年6月2598A,认沽,2.598,2019/06/26 00:00,0.2108
2019/01/21,50ETF沽2019年6月2647A,认沽,2.647,2019/06/26 00:00,0.2407
2019/01/21,50ETF沽2019年6月2696A,认沽,2.696,2019/06/26 00:00,0.2816
2019/01/21,50ETF沽2019年6月2254A,认沽,2.254,2019/06/26 00:00,0.0507
2019/01/21,50ETF沽2019年6月2205A,认沽,2.205,2019/06/26 00:00,0.0394
2019/01/21,50ETF沽2019年6月2745A,认沽,2.745,2019/06/26 00:00,0.3251
2019/01/21,50ETF沽2019年1月2205A,认沽,2.205,2019/01/23 00:00,0.0001
2019/01/21,50ETF沽2019年1月2254A,认沽,2.254,2019/01/23 00:00,0.0001
2019/01/21,50ETF沽2019年1月2303A,认沽,2.303,2019/01/23 00:00,0.0002
2019/01/21,50ETF沽2019年1月2352A,认沽,2.352,2019/01/23 00:00,0.001
2019/01/21,50ETF沽2019年1月2401A,认沽,2.401,2019/01/23 00:00,0.0082
2019/01/21,50ETF沽2019年1月2450A,认沽,2.45,2019/01/23 00:00,0.0331
2019/01/21,50ETF沽2019年1月2500A,认沽,2.5,2019/01/23 00:00,0.0784
2019/01/21,50ETF沽2019年1月2549A,认沽,2.549,2019/01/23 00:00,0.1273
2019/01/21,50ETF沽2019年1月2598A,认沽,2.598,2019/01/23 00:00,0.1753
2019/01/21,50ETF沽2019年1月2250,认沽,2.25,2019/01/23 00:00,0.0001
2019/01/21,50ETF沽2019年1月2300,认沽,2.3,2019/01/23 00:00,0.0003
2019/01/21,50ETF沽2019年1月2350,认沽,2.35,2019/01/23 00:00,0.001
2019/01/21,50ETF沽2019年1月2400,认沽,2.4,2019/01/23 00:00,0.0077
2019/01/21,50ETF沽2019年1月2450,认沽,2.45,2019/01/23 00:00,0.0335
2019/01/21,50ETF沽2019年1月2500,认沽,2.5,2019/01/23 00:00,0.0779
2019/01/21,50ETF沽2019年1月2550,认沽,2.55,2019/01/23 00:00,0.1283
2019/01/21,50ETF沽2019年1月2600,认沽,2.6,2019/01/23 00:00,0.1777
2019/01/21,50ETF沽2019年1月2650,认沽,2.65,2019/01/23 00:00,0.2267
2019/01/21,50ETF沽2019年3月2250,认沽,2.25,2019/03/27 00:00,0.0208
2019/01/21,50ETF沽2019年3月2300,认沽,2.3,2019/03/27 00:00,0.0315
2019/01/21,50ETF沽2019年3月2350,认沽,2.35,2019/03/27 00:00,0.0459
2019/01/21,50ETF沽2019年3月2400,认沽,2.4,2019/03/27 00:00,0.065
2019/01/21,50ETF沽2019年3月2450,认沽,2.45,2019/03/27 00:00,0.0879
2019/01/21,50ETF沽2019年3月2500,认沽,2.5,2019/03/27 00:00,0.1167
2019/01/21,50ETF沽2019年3月2550,认沽,2.55,2019/03/27 00:00,0.1507
2019/01/21,50ETF沽2019年3月2600,认沽,2.6,2019/03/27 00:00,0.1891
2019/01/21,50ETF沽2019年3月2650,认沽,2.65,2019/03/27 00:00,0.2313
2019/01/21,50ETF沽2019年6月2250,认沽,2.25,2019/06/26 00:00,0.0504
2019/01/21,50ETF沽2019年6月2300,认沽,2.3,2019/06/26 00:00,0.0646
2019/01/21,50ETF沽2019年6月2350,认沽,2.35,2019/06/26 00:00,0.0806
2019/01/21,50ETF沽2019年6月2400,认沽,2.4,2019/06/26 00:00,0.1002
2019/01/21,50ETF沽2019年6月2450,认沽,2.45,2019/06/26 00:00,0.1233
2019/01/21,50ETF沽2019年6月2500,认沽,2.5,2019/06/26 00:00,0.1496
2019/01/21,50ETF沽2019年6月2550,认沽,2.55,2019/06/26 00:00,0.1755
2019/01/21,50ETF沽2019年6月2600,认沽,2.6,2019/06/26 00:00,0.2113
2019/01/21,50ETF沽2019年6月2650,认沽,2.65,2019/06/26 00:00,0.2477
2019/01/21,50ETF沽2019年1月2700,认沽,2.7,2019/01/23 00:00,0.2773
2019/01/21,50ETF沽2019年3月2700,认沽,2.7,2019/03/27 00:00,0.2763
2019/01/21,50ETF沽2019年6月2700,认沽,2.7,2019/06/26 00:00,0.285
2019/01/21,50ETF沽2019年1月2200,认沽,2.2,2019/01/23 00:00,0.0001
2019/01/21,50ETF沽2019年3月2200,认沽,2.2,2019/03/27 00:00,0.0142
2019/01/21,50ETF沽2019年6月2200,认沽,2.2,2019/06/26 00:00,0.0386
2019/01/21,50ETF沽2019年1月2150,认沽,2.15,2019/01/23 00:00,0.0001
2019/01/21,50ETF沽2019年3月2150,认沽,2.15,2019/03/27 00:00,0.0094
2019/01/21,50ETF沽2019年6月2150,认沽,2.15,2019/06/26 00:00,0.0288
2019/01/21,50ETF沽2019年1月2100,认沽,2.1,2019/01/23 00:00,0.0001
2019/01/21,50ETF沽2019年3月2100,认沽,2.1,2019/03/27 00:00,0.0065
2019/01/21,50ETF沽2019年6月2100,认沽,2.1,2019/06/26 00:00,0.0216
2019/01/21,50ETF沽2019年2月2100,认沽,2.1,2019/02/27 00:00,0.0018
2019/01/21,50ETF沽2019年2月2150,认沽,2.15,2019/02/27 00:00,0.0029
2019/01/21,50ETF沽2019年2月2200,认沽,2.2,2019/02/27 00:00,0.0057
2019/01/21,50ETF沽2019年2月2250,认沽,2.25,2019/02/27 00:00,0.0099
2019/01/21,50ETF沽2019年2月2300,认沽,2.3,2019/02/27 00:00,0.0183
2019/01/21,50ETF沽2019年2月2350,认沽,2.35,2019/02/27 00:00,0.0307
2019/01/21,50ETF沽2019年2月2400,认沽,2.4,2019/02/27 00:00,0.048
2019/01/21,50ETF沽2019年2月2450,认沽,2.45,2019/02/27 00:00,0.072
2019/01/21,50ETF沽2019年2月2500,认沽,2.5,2019/02/27 00:00,0.1029
2019/01/21,50ETF沽2019年1月2050,认沽,2.05,2019/01/23 00:00,0.0001
2019/01/21,50ETF沽2019年2月2050,认沽,2.05,2019/02/27 00:00,0.0013
2019/01/21,50ETF沽2019年3月2050,认沽,2.05,2019/03/27 00:00,0.0044
2019/01/21,50ETF沽2019年6月2050,认沽,2.05,2019/06/26 00:00,0.0167
2019/01/21,50ETF沽2019年2月2550,认沽,2.55,2019/02/27 00:00,0.1408
2019/01/21,50ETF沽2019年2月2600,认沽,2.6,2019/02/27 00:00,0.1836
2019/01/22,50ETF购2019年3月2352A,认购,2.352,2019/03/27 00:00,0.1079
2019/01/22,50ETF购2019年3月2401A,认购,2.401,2019/03/27 00:00,0.0793
2019/01/22,50ETF购2019年3月2450A,认购,2.45,2019/03/27 00:00,0.0566
2019/01/22,50ETF购2019年3月2500A,认购,2.5,2019/03/27 00:00,0.0389
2019/01/22,50ETF购2019年3月2549A,认购,2.549,2019/03/27 00:00,0.0265
2019/01/22,50ETF购2019年3月2598A,认购,2.598,2019/03/27 00:00,0.0177
2019/01/22,50ETF购2019年3月2647A,认购,2.647,2019/03/27 00:00,0.0115
2019/01/22,50ETF购2019年3月2696A,认购,2.696,2019/03/27 00:00,0.0075
2019/01/22,50ETF购2019年3月2745A,认购,2.745,2019/03/27 00:00,0.0051
2019/01/22,50ETF购2019年3月2303A,认购,2.303,2019/03/27 00:00,0.1408
2019/01/22,50ETF购2019年3月2254A,认购,2.254,2019/03/27 00:00,0.1779
2019/01/22,50ETF购2019年3月2205A,认购,2.205,2019/03/27 00:00,0.2172
2019/01/22,50ETF购2019年3月2156A,认购,2.156,2019/03/27 00:00,0.2625
2019/01/22,50ETF购2019年3月2794A,认购,2.794,2019/03/27 00:00,0.0036
2019/01/22,50ETF购2019年6月2303A,认购,2.303,2019/06/26 00:00,0.1858
2019/01/22,50ETF购2019年6月2352A,认购,2.352,2019/06/26 00:00,0.1552
2019/01/22,50ETF购2019年6月2401A,认购,2.401,2019/06/26 00:00,0.1281
2019/01/22,50ETF购2019年6月2450A,认购,2.45,2019/06/26 00:00,0.1044
2019/01/22,50ETF购2019年6月2500A,认购,2.5,2019/06/26 00:00,0.0836
2019/01/22,50ETF购2019年6月2549A,认购,2.549,2019/06/26 00:00,0.0663
2019/01/22,50ETF购2019年6月2598A,认购,2.598,2019/06/26 00:00,0.0519
2019/01/22,50ETF购2019年6月2647A,认购,2.647,2019/06/26 00:00,0.0398
2019/01/22,50ETF购2019年6月2696A,认购,2.696,2019/06/26 00:00,0.0306
2019/01/22,50ETF购2019年6月2254A,认购,2.254,2019/06/26 00:00,0.2179
2019/01/22,50ETF购2019年6月2205A,认购,2.205,2019/06/26 00:00,0.2548
2019/01/22,50ETF购2019年6月2745A,认购,2.745,2019/06/26 00:00,0.0231
2019/01/22,50ETF购2019年1月2205A,认购,2.205,2019/01/23 00:00,0.1881
2019/01/22,50ETF购2019年1月2254A,认购,2.254,2019/01/23 00:00,0.1393
2019/01/22,50ETF购2019年1月2303A,认购,2.303,2019/01/23 00:00,0.0924
2019/01/22,50ETF购2019年1月2352A,认购,2.352,2019/01/23 00:00,0.0426
2019/01/22,50ETF购2019年1月2401A,认购,2.401,2019/01/23 00:00,0.0082
2019/01/22,50ETF购2019年1月2450A,认购,2.45,2019/01/23 00:00,0.0002
2019/01/22,50ETF购2019年1月2500A,认购,2.5,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年1月2549A,认购,2.549,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年1月2598A,认购,2.598,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年1月2250,认购,2.25,2019/01/23 00:00,0.1429
2019/01/22,50ETF购2019年1月2300,认购,2.3,2019/01/23 00:00,0.093
2019/01/22,50ETF购2019年1月2350,认购,2.35,2019/01/23 00:00,0.043
2019/01/22,50ETF购2019年1月2400,认购,2.4,2019/01/23 00:00,0.0087
2019/01/22,50ETF购2019年1月2450,认购,2.45,2019/01/23 00:00,0.0006
2019/01/22,50ETF购2019年1月2500,认购,2.5,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年1月2550,认购,2.55,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年1月2600,认购,2.6,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年1月2650,认购,2.65,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年3月2250,认购,2.25,2019/03/27 00:00,0.1811
2019/01/22,50ETF购2019年3月2300,认购,2.3,2019/03/27 00:00,0.144
2019/01/22,50ETF购2019年3月2350,认购,2.35,2019/03/27 00:00,0.1085
2019/01/22,50ETF购2019年3月2400,认购,2.4,2019/03/27 00:00,0.0803
2019/01/22,50ETF购2019年3月2450,认购,2.45,2019/03/27 00:00,0.057
2019/01/22,50ETF购2019年3月2500,认购,2.5,2019/03/27 00:00,0.0388
2019/01/22,50ETF购2019年3月2550,认购,2.55,2019/03/27 00:00,0.026
2019/01/22,50ETF购2019年3月2600,认购,2.6,2019/03/27 00:00,0.0172
2019/01/22,50ETF购2019年3月2650,认购,2.65,2019/03/27 00:00,0.0111
2019/01/22,50ETF购2019年6月2250,认购,2.25,2019/06/26 00:00,0.2211
2019/01/22,50ETF购2019年6月2300,认购,2.3,2019/06/26 00:00,0.1871
2019/01/22,50ETF购2019年6月2350,认购,2.35,2019/06/26 00:00,0.1574
2019/01/22,50ETF购2019年6月2400,认购,2.4,2019/06/26 00:00,0.1283
2019/01/22,50ETF购2019年6月2450,认购,2.45,2019/06/26 00:00,0.102
2019/01/22,50ETF购2019年6月2500,认购,2.5,2019/06/26 00:00,0.0839
2019/01/22,50ETF购2019年6月2550,认购,2.55,2019/06/26 00:00,0.0652
2019/01/22,50ETF购2019年6月2600,认购,2.6,2019/06/26 00:00,0.0514
2019/01/22,50ETF购2019年6月2650,认购,2.65,2019/06/26 00:00,0.0393
2019/01/22,50ETF购2019年1月2700,认购,2.7,2019/01/23 00:00,0.0001
2019/01/22,50ETF购2019年3月2700,认购,2.7,2019/03/27 00:00,0.0072
2019/01/22,50ETF购2019年6月2700,认购,2.7,2019/06/26 00:00,0.0296
2019/01/22,50ETF购2019年1月2200,认购,2.2,2019/01/23 00:00,0.1926
2019/01/22,50ETF购2019年3月2200,认购,2.2,2019/03/27 00:00,0.2238
2019/01/22,50ETF购2019年6月2200,认购,2.2,2019/06/26 00:00,0.2588
2019/01/22,50ETF购2019年1月2150,认购,2.15,2019/01/23 00:00,0.2439
2019/01/22,50ETF购2019年3月2150,认购,2.15,2019/03/27 00:00,0.267
2019/01/22,50ETF购2019年6月2150,认购,2.15,2019/06/26 00:00,0.2967
2019/01/22,50ETF购2019年1月2100,认购,2.1,2019/01/23 00:00,0.2938
2019/01/22,50ETF购2019年3月2100,认购,2.1,2019/03/27 00:00,0.3124
2019/01/22,50ETF购2019年6月2100,认购,2.1,2019/06/26 00:00,0.3382
2019/01/22,50ETF购2019年2月2100,认购,2.1,2019/02/27 00:00,0.2993
2019/01/22,50ETF购2019年2月2150,认购,2.15,2019/02/27 00:00,0.2503
2019/01/22,50ETF购2019年2月2200,认购,2.2,2019/02/27 00:00,0.2027
2019/01/22,50ETF购2019年2月2250,认购,2.25,2019/02/27 00:00,0.1575
2019/01/22,50ETF购2019年2月2300,认购,2.3,2019/02/27 00:00,0.1156
2019/01/22,50ETF购2019年2月2350,认购,2.35,2019/02/27 00:00,0.0802
2019/01/22,50ETF购2019年2月2400,认购,2.4,2019/02/27 00:00,0.0515
2019/01/22,50ETF购2019年2月2450,认购,2.45,2019/02/27 00:00,0.0313
2019/01/22,50ETF购2019年2月2500,认购,2.5,2019/02/27 00:00,0.0169
2019/01/22,50ETF购2019年1月2050,认购,2.05,2019/01/23 00:00,0.3436
2019/01/22,50ETF购2019年2月2050,认购,2.05,2019/02/27 00:00,0.3482
2019/01/22,50ETF购2019年3月2050,认购,2.05,2019/03/27 00:00,0.357
2019/01/22,50ETF购2019年6月2050,认购,2.05,2019/06/26 00:00,0.3815
2019/01/22,50ETF购2019年2月2550,认购,2.55,2019/02/27 00:00,0.0081
